x,y,bend_magnitude,normalized_intensity
39,7,0.00159693725,0.998327655
40,7,0.00159693721,0.998327628
41,7,0.00159634631,0.997958232
42,7,0.00159501806,0.997127869
43,7,0.00159279774,0.995739832
44,7,0.0015891816,0.9934792
45,7,0.00158370385,0.990054778
46,7,0.00157586795,0.985156154
47,7,0.00156519025,0.978480972
48,7,0.00155123604,0.969757477
49,7,0.00153363749,0.958755717
50,7,0.00151212224,0.945305427
51,7,0.00148650765,0.929292428
52,7,0.0014567049,0.910661195
53,7,0.00142271927,0.889415034
54,7,0.00138463004,0.865603493
55,7,0.00134335713,0.839801675
56,7,0.00129862133,0.811835022
57,7,0.00125046771,0.781731718
58,7,0.00119917995,0.749669101
59,7,0.00114504947,0.715829348
60,7,0.00108848213,0.680466196
61,7,0.00103106088,0.644569217
62,7,0.000971800104,0.607522255
63,7,0.000910992726,0.569508434
64,7,0.000848930805,0.530710334
65,7,0.000787448799,0.492274767
66,7,0.000725505319,0.45355071
67,7,0.000663104358,0.414540659
68,7,0.000601578751,0.376077836
69,7,0.000540949372,0.338175291
70,7,0.00048046919,0.300366016
71,7,0.000422156624,0.263911831
72,7,0.000364674667,0.227976901
73,7,0.000309167589,0.19327657
74,7,0.000255326113,0.159617493
75,7,0.000204106942,0.127597753
76,7,0.000154920768,0.0968489448
77,7,0.000108757944,0.0679901879
78,7,6.61838598E-05,0.0413749367
79,7,2.80253557E-05,0.0175200921
0,8,4.11061635E-05,0.0256975782
1,8,8.15920756E-05,0.0510074053
2,8,0.000125979718,0.0787564048
3,8,0.000173453899,0.108434959
4,8,0.000224046007,0.140062689
5,8,0.000277224333,0.173307197
6,8,0.000332011149,0.207557255
7,8,0.000389541741,0.243522589
8,8,0.000448036334,0.280090569
9,8,0.000508417731,0.317838088
10,8,0.00056995199,0.35630632
11,8,0.000631621483,0.394859093
12,8,0.000695217312,0.434616119
13,8,0.000758636492,0.474262712
14,8,0.000821554264,0.513595849
15,8,0.000884957762,0.553232638
16,8,0.000947857466,0.59255448
17,8,0.00100939276,0.631023357
18,8,0.00106926178,0.668450568
19,8,0.00112799931,0.70517042
20,8,0.00118492136,0.740755321
21,8,0.00123908912,0.774618373
22,8,0.00129016006,0.806545449
23,8,0.00133781317,0.83633586
24,8,0.00138186234,0.863873262
25,8,0.00142271923,0.889415006
26,8,0.0014592508,0.91225277
27,8,0.00149129643,0.932286141
28,8,0.00151876995,0.949461252
